pts_nanoseconds,id,hamming,decision_margin,h00,h01,h02,h10,h11,h12,h20,h21,family
0,510,0,111.57817,4.308221497456259,1.6712584556548218,458.7589030650012,-2.8814666869318435,8.60870402906636,475.949118945241,-0.0059164261364102275,0.004045253190883984,tagStandard41h12
0,511,0,109.901024,5.911954837787504,-7.567836065294899,486.8509521457732,-1.1416881010410407,-0.5492478310158616,475.83881306082907,-0.0022786873020287524,-0.015154150775129261,tagStandard41h12
0,512,0,126.79127,7.491508830075531,-5.427363482160787,514.8621153828999,0.39093566912782785,1.7245172292651318,476.0316270678298,0.0008316742790608266,-0.010273161918755566,tagStandard41h12
0,513,0,122.295654,10.508882857029334,-3.246671498225852,543.0111301040479,3.0603199184354826,3.830116854513846,476.2138963409741,0.006431184568147216,-0.00580650140574989,tagStandard41h12
0,514,0,123.48379,9.094810709786657,-0.4018998849004458,570.9199139457176,1.7782184500229625,6.263301132203594,476.40436628757465,0.003615497430650083,-0.000681321454621052,tagStandard41h12
0,515,0,123.30933,2.223899447554572,-2.0147358004242055,598.8893116573109,-3.8248315311042798,4.960520733565262,476.4285015274098,-0.008016914147742147,-0.0034361587280213085,tagStandard41h12
0,516,0,119.882675,2.7061405151134754,2.0975532123422904,627.0102128075858,-3.459114110242182,8.192424584958871,476.37489598607766,-0.007028422663877729,0.0033457165777299566,tagStandard41h12
0,518,0,117.32707,2.6876218206181197,2.3563036173159158,683.381473934854,-3.1913950943516616,8.244269279966375,476.3599339768338,-0.006566785685958526,0.0033517159459283004,tagStandard41h12
0,519,0,119.01884,5.722405586137709,-13.771394186707084,711.9862980698141,-1.1170907934870233,-2.740535678562992,476.1391318298864,-0.0021031726258010103,-0.01972949405306966,tagStandard41h12
0,520,0,109.0933,11.596356365281054,-2.8922370035442113,740.9239013402428,2.740034705507924,4.567214868086751,476.2570948373547,0.005738137315234137,-0.004435219477064315,tagStandard41h12
0,521,0,129.81485,3.7752567007640883,-6.220891073710164,769.400614009801,-2.166023283060951,2.8054086555470126,476.3463967668589,-0.004650154103751335,-0.008262912740710957,tagStandard41h12
0,522,0,121.45754,2.944239485358479,-11.993236530227477,798.5583845150703,-2.610969934296861,-0.5840733824135779,476.3608283196764,-0.005676814247343469,-0.015422062574861652,tagStandard41h12
